id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,iata_code
30774,FMML,small_airport,Belo sur Tsiribihina Airport,-19.686701,44.541901,154.0,AF,MG,MG-U,Belo sur Tsiribihina,no,BMD
2909,FMMN,medium_airport,Miandrivazo Airport,-19.562799,45.450802,203.0,AF,MG,MG-U,Miandrivazo,no,ZVA
31982,FMMO,small_airport,Maintirano Airport,-18.049999,44.033001,95.0,AF,MG,MG-M,Maintirano,no,MXT
31672,FMMQ,small_airport,Atsinanana Airport,-19.58300018310547,48.803001403808594,33.0,AF,MG,MG-A,Ilaka,no,ILK
32484,FMMR,small_airport,Morafenobe Airport,-17.850083,44.920467,748.0,AF,MG,MG-M,Morafenobe,no,TVA
2910,FMMS,medium_airport,Sainte Marie Airport,-17.093901,49.8158,7.0,AF,MG,MG-A,Vohilava,yes,SMS
2911,FMMT,large_airport,Toamasina Ambalamanasy Airport,-18.113537,49.392262,22.0,AF,MG,MG-A,Toamasina,yes,TMM
32678,FMMU,small_airport,Tambohorano Airport,-17.476101,43.972801,23.0,AF,MG,MG-M,Tambohorano,yes,WTA
2912,FMMV,medium_airport,Morondava Airport,-20.2847,44.3176,30.0,AF,MG,MG-U,Morondava,yes,MOQ
32682,FMMX,small_airport,Tsiroanomandidy Airport,-18.759677,46.054065,2776.0,AF,MG,MG-T,Tsiroanomandidy,no,WTS
32566,FMMY,small_airport,Vatomandry Airport,-19.383333,48.95,39.0,AF,MG,MG-A,Vatomandry,no,VAT
32630,FMMZ,small_airport,Ambatondrazaka Airport,-17.795378,48.442583,2513.0,AF,MG,MG-A,Ambatondrazaka,no,WAM
2913,FMNA,medium_airport,Arrachart Airport,-12.3494,49.291698,374.0,AF,MG,MG-D,Antisiranana,yes,DIE
332232,FMNB,small_airport,Ankaizina Airport,-14.544277,48.691413,3675.0,AF,MG,MG-M,Bealanana,no,WBE
2914,FMNC,medium_airport,Mananara Nord Airport,-16.1639,49.7738,9.0,AF,MG,MG-A,Mananara Nord,no,WMR
2915,FMND,medium_airport,Andapa Airport,-14.651700019836426,49.620601654052734,1552.0,AF,MG,MG-D,Unknown,no,ZWA
2916,FMNE,small_airport,Ambilobe Airport,-13.1884,48.987999,72.0,AF,MG,MG-D,Unknown,no,AMB
32636,FMNF,small_airport,Avaratra Airport,-15.199999809265137,48.483001708984375,820.0,AF,MG,MG-M,Befandriana,no,WBD
32673,FMNG,small_airport,Port Bergé Airport,-15.584286,47.623587,213.0,AF,MG,MG-M,Port Bergé,no,WPB
2917,FMNH,medium_airport,Antsirabe Airport,-14.9994,50.320202,20.0,AF,MG,MG-D,Antsirabe,no,ANM
2918,FMNL,medium_airport,Analalava Airport,-14.629514,47.763555,345.0,AF,MG,MG-M,Analalava,no,HVA
2919,FMNM,large_airport,Amborovy Airport,-15.666842,46.351233,87.0,AF,MG,MG-M,Mahajanga,yes,MJN
2920,FMNN,medium_airport,Nosy Be-Fascene International Airport,-13.3121,48.3148,36.0,AF,MG,MG-D,Nosy Be,yes,NOS
30951,FMNO,small_airport,Soalala Airport,-16.10169,45.358837,141.0,AF,MG,MG-M,Soalala,yes,DWB
35210,FMNP,small_airport,Mampikony Airport,-16.071916,47.642953,118.0,AF,MG,MG-M,Mampikony,no,WMP
2921,FMNQ,medium_airport,Besalampy Airport,-16.74453,44.482484,125.0,AF,MG,MG-M,Besalampy,yes,BPY
2922,FMNR,medium_airport,Maroantsetra Airport,-15.437742,49.689081,9.0,AF,MG,MG-A,Maroantsetra,yes,WMN
2923,FMNS,medium_airport,Sambava Airport,-14.2786,50.174702,20.0,AF,MG,MG-D,Sambava,yes,SVB
32481,FMNT,small_airport,Tsaratanana Airport,-16.751064,47.619016,1073.0,AF,MG,MG-M,Tsaratanana,yes,TTS
2924,FMNV,medium_airport,Vohemar Airport,-13.3758,50.0028,19.0,AF,MG,MG-D,Vohemar,no,VOH
2925,FMNW,medium_airport,Ambalabe Airport,-14.8988,47.9939,92.0,AF,MG,MG-M,Antsohihy,no,WAI
32659,FMNX,small_airport,Mandritsara Airport,-15.845992,48.834718,1007.0,AF,MG,MG-M,Mandritsara,no,WMA
2926,FMNZ,small_airport,Ampampamena Airport,-13.484816,48.632702,49.0,AF,MG,MG-D,Unknown,no,IVA
32644,FMSB,small_airport,Antsoa Airport,-21.6069837647,45.1360201836,820.0,AF,MG,MG-U,Beroroha,no,WBO
32670,FMSC,small_airport,Mandabe Airport,-21.0463049303,44.9404120445,951.0,AF,MG,MG-U,Mandabe,no,WMD
2927,FMSD,medium_airport,Tôlanaro Airport,-25.038099,46.9561,29.0,AF,MG,MG-U,Tôlanaro,yes,FTU
2928,FMSF,medium_airport,Fianarantsoa Airport,-21.441601,47.111698,3658.0,AF,MG,MG-F,Fianarantsoa,no,WFI
2929,FMSG,small_airport,Farafangana Airport,-22.8053,47.820599,26.0,AF,MG,MG-F,Farafangana,no,RVA
31668,FMSI,small_airport,Ihosy Airport,-22.4047202024,46.1649370193,2500.0,AF,MG,MG-F,Ihosy,no,IHO
31912,FMSJ,small_airport,Manja Airport,-21.426105,44.316509,787.0,AF,MG,MG-U,Manja,no,MJA
2930,FMSK,medium_airport,Manakara Airport,-22.119699,48.021702,33.0,AF,MG,MG-F,Manakara,no,WVK
32136,FMSL,small_airport,Bekily Airport,-24.235694754699995,45.3045272827,1270.0,AF,MG,MG-U,Bekily,no,OVA
2931,FMSM,medium_airport,Mananjary Airport,-21.201799,48.358299,20.0,AF,MG,MG-F,Mananjary,yes,MNJ
32431,FMSN,small_airport,Samangoky Airport,-21.700000762939453,43.733001708984375,89.0,AF,MG,MG-U,Tanandava,no,TDV
2932,FMSR,medium_airport,Morombe Airport,-21.753837,43.374753,16.0,AF,MG,MG-U,Morombe,no,MXM
2933,FMST,medium_airport,Toliara Airport,-23.3834,43.7285,29.0,AF,MG,MG-U,Toliara,yes,TLE
41919,FMSU,small_airport,Vangaindrano Airport,-23.3507665915,47.5817012787,45.0,AF,MG,MG-F,Vangaindrano,no,VND
30766,FMSV,small_airport,Betioky Airport,-23.732999801635746,44.38899993896485,919.0,AF,MG,MG-U,Betioky,no,BKU
30642,FMSY,small_airport,Ampanihy Airport,-24.699699,44.7342,771.0,AF,MG,MG-U,Ampanihy,no,AMP
32628,FMSZ,small_airport,Ankazoabo Airport,-22.2964423522,44.5315361023,1411.0,AF,MG,MG-U,Ankazoabo,no,WAK
30674,FNAM,small_airport,Ambriz Airport,-7.86222,13.1161,144.0,AF,AO,AO-BGO,Ambriz,no,AZZ
2934,FNBC,medium_airport,Mbanza Congo Airport,-6.269899845123291,14.246999740600586,1860.0,AF,AO,AO-ZAI,Mbanza Congo,yes,SSY
2935,FNBG,medium_airport,Benguela Airport,-12.609,13.4037,118.0,AF,AO,AO-BGU,Benguela,no,BUG
312665,FNBJ,large_airport,Dr. Antonio Agostinho Neto International Airport,-9.050734,13.499078,550.0,AF,AO,AO-LUA,Luanda (Ícolo e Bengo),yes,NBJ
318482,FNBL,small_airport,Lumbala Airport,-14.105106,21.45083,3700.0,AF,AO,AO-MOX,Lumbala N'guimbo,no,GGC
2936,FNCA,medium_airport,Cabinda Airport,-5.59839,12.188145,66.0,AF,AO,AO-CAB,Cabinda,yes,CAB
30821,FNCF,small_airport,Cafunfo Airport,-8.78361,17.9897,2476.1887340301973,AF,AO,AO-LNO,Cafunfo,no,CFF
32157,FNCH,small_airport,Chitato Airport,-7.35889,20.804701,2500.0,AF,AO,AO-LNO,Chitato,no,PGI
43322,FNCP,small_airport,Kapanda Airport,-9.76937,15.455319,3366.0,AF,AO,AO-MAL,Capanda,no,KNP
30813,FNCT,medium_airport,Catumbela Airport,-12.4792,13.4869,23.0,AF,AO,AO-BGU,Catumbela,yes,CBT
30857,FNCV,small_airport,Cuito Cuanavale Airport,-15.1603,19.156099,2476.1887340301973,AF,AO,AO-CCU,Cuito Cuanavale,no,CTI
30864,FNCX,small_airport,Camaxilo Airport,-8.37361,18.923599,3957.0,AF,AO,AO-LNO,Camaxilo,no,CXM
30811,FNCZ,small_airport,Cazombo Airport,-11.8931,22.916239,3700.0,AF,AO,AO-MOX,Cazombo,no,CAV
336106,FND,small_airport,Funadhoo Airport,6.162443,73.28752,1228.3262595419847,AS,MV,MV-24,Funadhoo,yes,FND
2937,FNDU,medium_airport,Dundo Airport,-7.400889873504639,20.818500518798828,2451.0,AF,AO,AO-LNO,Chitato,yes,DUE
2938,FNGI,medium_airport,Ngjiva Pereira Airport,-17.0435009003,15.683799743700002,3566.0,AF,AO,AO-CNN,Ngiva,yes,VPE
2939,FNHU,medium_airport,Albano Machado Airport,-12.8089,15.7605,5587.0,AF,AO,AO-HUA,Huambo,yes,NOV
2940,FNKU,medium_airport,Kuito Airport,-12.404600143433,16.947399139404,5618.0,AF,AO,AO-BIE,Kuito,no,SVP
2941,FNLB,small_airport,Lobito Airport,-12.3712,13.5366,10.0,AF,AO,AO-BGU,Lobito,no,LLT
43321,FNLK,small_airport,Lucapa Airport,-8.442339,20.732701,3029.0,AF,AO,AO-LNO,Lucapa,no,LBZ
2942,FNLU,large_airport,Quatro de Fevereiro International Airport,-8.85837,13.2312,243.0,AF,AO,AO-LUA,Luanda,yes,LAD
2943,FNLZ,small_airport,Luzamba Airport,-9.11596012115,18.0492992401,2904.0,AF,AO,AO-LNO,Luzamba,no,LZM
2944,FNMA,medium_airport,Malanje Airport,-9.525090217590332,16.312400817871094,3868.0,AF,AO,AO-MAL,Malanje,yes,MEG
2945,FNME,medium_airport,Menongue Airport,-14.657600402832031,17.71980094909668,4469.0,AF,AO,AO-CCU,Menongue,yes,SPP
2946,FNMO,medium_airport,Welwitschia Mirabilis International Airport,-15.2612,12.1468,210.0,AF,AO,AO-NAM,Moçâmedes,yes,MSZ
2947,FNNG,medium_airport,Negage Airport,-7.754509925842285,15.287699699401855,4105.0,AF,AO,AO-UIG,Negage,yes,GXG
2948,FNPA,medium_airport,Porto Amboim Airport,-10.722,13.7655,16.0,AF,AO,AO-CUS,Port Amboim,no,PBN
2949,FNSA,medium_airport,Saurimo Airport,-9.68907,20.4319,3584.0,AF,AO,AO-LSU,Saurimo,no,VHC
2950,FNSO,medium_airport,Soyo Airport,-6.141089916229248,12.371800422668455,15.0,AF,AO,AO-ZAI,Soyo,yes,SZA
2951,FNSU,medium_airport,Sumbe Airport,-11.1679,13.8475,36.0,AF,AO,AO-CUS,Sumbe,no,NDD
32498,FNUA,small_airport,Luau Airport,-10.7158,22.2311,3609.0,AF,AO,AO-MOX,Luau,no,UAL
2952,FNUB,medium_airport,Lubango Mukanka International Airport,-14.924839,13.576653,5778.0,AF,AO,AO-HUI,Lubango,yes,SDD
2953,FNUE,medium_airport,Luena Airport,-11.7681,19.897699,4360.0,AF,AO,AO-MOX,Luena,no,LUO
2954,FNUG,medium_airport,Uige Airport,-7.60307,15.0278,2720.0,AF,AO,AO-UIG,Uige,no,UGO
30820,FNWK,small_airport,Waco Kungo Airport,-11.4264,15.1014,4324.0,AF,AO,AO-CUS,Waco Kungo,no,CEO
2955,FNXA,medium_airport,Xangongo Airport,-16.755399703979492,14.965299606323242,3635.0,AF,AO,AO-CNN,Xangongo,no,XGN
30653,FNZE,small_airport,N'zeto Airport,-7.259277,12.862355,69.0,AF,AO,AO-ZAI,N'zeto,no,ARZ
2956,FNZG,small_airport,Nzagi Airport,-7.716939926149999,21.358200073200003,2431.0,AF,AO,AO-LNO,Nzagi,no,NZA
30633,FOGA,small_airport,Akieni Airport,-1.13967001438,13.9035997391,1660.0,AF,GA,GA-2,Akieni,no,AKE
30698,FOGB,small_airport,Booue Airport,-0.1075,11.9438,604.0,AF,GA,GA-6,Booue,no,BGB
31737,FOGE,small_airport,Ndende Airport,-2.4,11.367,417.0,AF,GA,GA-4,Ndende,no,KDN
31202,FOGF,small_airport,Fougamou Airport,-1.278325,10.612497,263.0,AF,GA,GA-4,Fougamou,no,FOU
31880,FOGG,small_airport,M'Bigou Airport,-1.893056,11.9125,2346.0,AF,GA,GA-4,M'Bigou,no,MBC
31902,FOGI,small_airport,Moabi Airport,-2.455187,10.9358,787.0,AF,GA,GA-5,Moabi,no,MGX
31736,FOGJ,small_airport,Ville Airport,-0.183,10.75,164.0,AF,GA,GA-3,N'Djolé,no,KDJ
2957,FOGK,medium_airport,Koulamoutou Mabimbi Airport,-1.18461,12.4413,1070.0,AF,GA,GA-7,Koulamoutou,no,KOU
2958,FOGM,medium_airport,Mouilla Ville Airport,-1.84514,11.0567,295.0,AF,GA,GA-4,Mouila,no,MJL
2959,FOGO,medium_airport,Oyem Airport,1.5431100130081177,11.58139991760254,2158.0,AF,GA,GA-9,Oyem,yes,OYE
2960,FOGQ,medium_airport,Okondja Airport,-0.665214,13.6731,1325.0,AF,GA,GA-2,Okondja,no,OKN
2961,FOGR,medium_airport,Lambarene Airport,-0.704389,10.2457,82.0,AF,GA,GA-3,Lambarene,no,LBQ
31976,FOGV,small_airport,Minvoul Airport,2.152413,12.108044,1969.0,AF,GA,GA-9,Minvoul,no,MVX
301838,FOGW,small_airport,Alowe Airport,-0.545,9.444,600.0,AF,GA,GA-3,Wonga Wongué Presidential Reserve,no,AWE
2962,FOOB,medium_airport,Bitam Airport,2.07564,11.4932,1969.0,AF,GA,GA-9,Bitam,no,BMM
31894,FOOD,small_airport,Moanda Airport,-1.526558,13.251332,1877.0,AF,GA,GA-2,Moanda,no,MFF
31915,FOOE,small_airport,Mekambo Airport,0.976706,13.968462,1673.0,AF,GA,GA-6,Mekambo,no,MKB
2963,FOOG,large_airport,Port Gentil International Airport,-0.711739,8.75438,13.0,AF,GA,GA-8,Port Gentil,yes,POG
2964,FOOH,medium_airport,Omboue Hospital Airport,-1.57473,9.26269,33.0,AF,GA,GA-8,Omboue,no,OMB
311974,FOOI,small_airport,Tchongorove Airport,-1.930801,9.319577,48.0,AF,GA,GA-8,Iguela,no,IGE
2965,FOOK,medium_airport,Makokou Airport,0.5792109966278076,12.890899658203123,1726.0,AF,GA,GA-6,Makokou,yes,MKU
2966,FOOL,large_airport,Libreville Leon M'ba International Airport,0.458951,9.41214,39.0,AF,GA,GA-1,Libreville,yes,LBV
31999,FOOM,small_airport,Mitzic Airport,0.783,11.55,1913.0,AF,GA,GA-9,Mitzic,no,MZC
2967,FOON,large_airport,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.65616,13.438,1450.0,AF,GA,GA-2,Franceville,yes,MVB
31857,FOOR,small_airport,Lastourville Airport,-0.826667,12.7486,1585.0,AF,GA,GA-7,Lastourville,no,LTL
32747,FOOS,small_airport,Sette Cama Airport,-2.53732,9.76386,10.0,AF,GA,GA-8,Sette Cama,no,ZKM
32428,FOOT,small_airport,Tchibanga Airport,-2.88848,10.955429,269.0,AF,GA,GA-5,Tchibanga,no,TCH
31984,FOOY,small_airport,Mayumba Airport,-3.458372,10.676539,13.0,AF,GA,GA-5,Mayumba,no,MYB
312910,FOY,small_airport,Foya Airport,8.3513,-10.2269,1480.0,AF,LR,LR-LO,Foya,no,FOY
2968,FPPR,medium_airport,Principe Airport,1.661155,7.411081,591.0,AF,ST,ST-P,São Tomé & Príncipe,yes,PCP
2969,FPST,large_airport,São Tomé International Airport,0.378175,6.71215,33.0,AF,ST,ST-01,São Tomé,yes,TMS
29661,FQAG,small_airport,Angoche Airport,-16.18187,39.945217,121.0,AF,MZ,MZ-N,Angoche,no,ANO
2970,FQBR,large_airport,Beira International Airport,-19.7964,34.9076,33.0,AF,MZ,MZ-S,Beira,yes,BEW
29811,FQCB,small_airport,Cuamba Airport,-14.815,36.529999,1919.0,AF,MZ,MZ-A,Cuamba,no,FXO
2971,FQCH,medium_airport,Chimoio Airport,-19.15130043029785,33.42900085449219,2287.0,AF,MZ,MZ-B,Chimoio,yes,VPY
29974,FQIA,small_airport,Inhaca Airport,-25.9971446991,32.9293518066,10.0,AF,MZ,MZ-L,Inhaca,no,IHC
318852,FQIB,small_airport,Ibo Airport,-12.350174,40.602297,27.0,AF,MZ,MZ-P,Ibo,no,IBO
2972,FQIN,medium_airport,Inhambane Airport,-23.8764,35.408501,30.0,AF,MZ,MZ-I,Inhambane,yes,INH
2973,FQLC,medium_airport,Lichinga Airport,-13.274,35.2663,4505.0,AF,MZ,MZ-A,Lichinga,yes,VXC
2974,FQLU,small_airport,Lumbo Airport,-15.0331,40.6717,33.0,AF,MZ,MZ-N,Lumbo,no,LFB
2975,FQMA,large_airport,Maputo Airport,-25.920799,32.572601,145.0,AF,MZ,MZ-MPM,Maputo,yes,MPM
2976,FQMD,medium_airport,Mueda Airport,-11.6729,39.563099,2789.0,AF,MZ,MZ-P,Mueda,no,MUD
2977,FQMP,medium_airport,Mocímboa da Praia Airport,-11.3618,40.3549,89.0,AF,MZ,MZ-P,Mocímboa da Praia,no,MZB
2979,FQNC,small_airport,Nacala Airport,-14.4882,40.7122,410.0,AF,MZ,MZ-N,Nacala,no,MNC
2980,FQNP,medium_airport,Nampula Airport,-15.105600357055664,39.28179931640625,1444.0,AF,MZ,MZ-N,Nampula,yes,APL
2981,FQPB,medium_airport,Pemba Airport,-12.993302,40.524867,331.0,AF,MZ,MZ-P,Pemba,yes,POL
30279,FQPO,small_airport,Ponta do Ouro Airport,-26.826913,32.838444,92.0,AF,MZ,MZ-L,Ponta do Ouro,no,PDD
2982,FQQL,medium_airport,Quelimane Airport,-17.855499267578125,36.86909866333008,36.0,AF,MZ,MZ-Q,Quelimane,yes,UEL
2984,FQTT,medium_airport,Chingozi Airport,-16.104799270629883,33.64020156860352,525.0,AF,MZ,MZ-T,Tete,yes,TET
2986,FQVL,medium_airport,Vilankulo Airport,-22.018400192260746,35.31330108642578,46.0,AF,MZ,MZ-I,Vilanculo,yes,VNX
32579,FQXA,small_airport,Xai-Xai Chongoene Airport,-24.892909,33.753024,291.0,AF,MZ,MZ-G,Xai-Xai,yes,VJB
43545,FR-0205,heliport,Zi Les Paluds Heliport,43.286667,5.603889,379.0,EU,FR,FR-PAC,Aubagne,no,JAH
4229,FR-1240,closed,Metz-Frescaty (BA 128) Air Base,49.073415,6.132946,629.0,EU,FR,FR-GES,Augny,no,MZM
4237,FR-1241,closed,Reims-Champagne (BA 112) Air Base,49.310001,4.05,312.0,EU,FR,FR-GES,"Bétheny, Marne",no,RHE
29011,FR-1256,closed,Fréjus Airport,43.417524,6.735697,33.0,EU,FR,FR-PAC,"Fréjus, Var",no,FRJ
30886,FSDR,small_airport,Desroches Airport,-5.6967,53.6558,10.0,AF,SC,SC-26,Desroches Island,no,DES
2993,FSIA,large_airport,Seychelles International Airport,-4.67434,55.521801,10.0,AF,SC,SC-20,Victoria,yes,SEZ
312943,FSL,small_airport,Fossil Downs Airport,-18.1321,125.7873,414.0,OC,AU,AU-WA,Fossil Downs Station,no,FSL
2994,FSPP,medium_airport,Praslin Island Airport,-4.319256,55.691561,10.0,AF,SC,SC-14,Praslin Island,yes,PRI
30691,FSSB,small_airport,Bird Island Airport,-3.723683,55.206106,6.0,AF,SC,SC-15,Bird Island,no,BDI
30884,FSSD,small_airport,Denis Island Airport,-3.802067,55.667439,10.0,AF,SC,SC-15,Denis Island,no,DEI
31204,FSSF,small_airport,Frégate Island Airport (UNUSABLE),-4.582785,55.944928,610.0,AF,SC,SC-15,Frégate Island,no,FRK
32383,FTTA,small_airport,Sarh Airport,9.14444,18.374399,1198.0,AF,TD,TD-MC,Sarh,no,SRH
32099,FTTB,small_airport,Bongor Airport,10.288345,15.379561,1076.0,AF,TD,TD-ME,Bongor,no,OGR
2996,FTTC,medium_airport,Abeche Airport,13.847,20.844299,1788.0,AF,TD,TD-OD,Abeche,yes,AEH
2997,FTTD,medium_airport,Moundou Airport,8.628503,16.074241,1407.0,AF,TD,TD-LO,Moundou,no,MQQ
31855,FTTH,small_airport,Lai Airport,9.3979,16.3125,1171.0,AF,TD,TD-TA,Lai,no,LTC
30658,FTTI,small_airport,Ati Airport,13.239778,18.315893,1089.0,AF,TD,TD-BA,Ati,no,ATV
2998,FTTJ,large_airport,N'Djamena International Airport,12.1337,15.034,968.0,AF,TD,TD-ND,N'Djamena,yes,NDJ
30765,FTTK,small_airport,Bokoro Airport,12.385511,17.070989,984.0,AF,TD,TD-HL,Bokoro,no,BKR
32130,FTTL,small_airport,Bol-Berim Airport,13.443574,14.739254,955.0,AF,TD,TD-LC,Bol,no,OTC
31975,FTTM,small_airport,Mongo Airport,12.17048,18.675642,1414.0,AF,TD,TD-GR,Mongo,no,MVO
30639,FTTN,small_airport,Am Timan Airport,11.0340003967,20.2740001678,1420.0,AF,TD,TD-SA,Am Timan,no,AMC
32163,FTTP,small_airport,Pala Airport,9.37806,14.925,1532.0,AF,TD,TD-MO,Pala,no,PLF
32134,FTTS,small_airport,Bousso Airport,10.483,16.716999,1099.0,AF,TD,TD-CB,Bousso,no,OUT
30641,FTTU,small_airport,Mao Airport,14.1456,15.3144,1072.0,AF,TD,TD-KA,Mao,no,AMO
2999,FTTY,medium_airport,Faya-Largeau Airport,17.917101,19.111099,771.0,AF,TD,TD-BO,Faya-Largeau,no,FYT
312835,FUB,small_airport,Fulleborn Airport,-6.1518,150.6264,36.0,OC,PG,PG-WBK,Fulleborn,no,FUB
31220,FVBM,small_airport,Bumi Hills Airport,-16.816485,28.344786,1650.0,AF,ZW,ZW-MW,Bumi,no,BZH
3000,FVBU,large_airport,Joshua Mqabuko Nkomo International Airport,-20.016284,28.622897,4359.0,AF,ZW,ZW-BU,Bulawayo,yes,BUQ
30828,FVCH,small_airport,Chipinge Airport,-20.206699,32.6283,3720.0,AF,ZW,ZW-MA,Chipinge,no,CHJ
3003,FVCZ,medium_airport,Buffalo Range Airport,-21.008101,31.5786,1421.0,AF,ZW,ZW-MV,Chiredzi,no,BFO
3004,FVFA,large_airport,Victoria Falls International Airport,-18.097437,25.836867,3490.0,AF,ZW,ZW-MN,Victoria Falls,yes,VFA
3005,FVHA,large_airport,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,4887.0,AF,ZW,ZW-HA,Harare,yes,HRE
3006,FVKB,medium_airport,Kariba International Airport,-16.5198,28.885,1706.0,AF,ZW,ZW-MW,Kariba,no,KAB
314044,FVMH,small_airport,Mahenye Airport,-21.231,32.3336,930.0,AF,ZW,ZW-MA,Gonarezhou National Park,no,MJW
3009,FVMU,small_airport,Mutare Airport,-18.997499465942,32.627201080322,3410.0,AF,ZW,ZW-MA,Mutare,no,UTA
3010,FVMV,medium_airport,Masvingo International Airport,-20.0553,30.8591,3595.0,AF,ZW,ZW-MV,Masvingo,no,MVZ
3013,FVTL,medium_airport,Gweru - Thornhill Air Base,-19.436718,29.861945,4680.0,AF,ZW,ZW-MI,Gweru,no,GWE
3014,FVWN,medium_airport,Hwange National Park Airport,-18.6299,27.021,3543.0,AF,ZW,ZW-MN,Gwayi River Farms,no,HWN
32656,FVWT,small_airport,Hwange (Town) Airport,-18.362967,26.519791,2500.0,AF,ZW,ZW-MN,Hwange,no,WKI
31272,FVYT,small_airport,Inyati Airport,-19.700000762939453,28.850000381469727,4400.0,AF,ZW,ZW-MN,Inyati,no,INY
29779,FWCD,small_airport,Chelinda Malawi Airport,-10.55,33.799999,7759.0,AF,MW,MW-RU,Unknown,no,CEH
3015,FWCL,large_airport,Chileka International Airport,-15.677189,34.972319,2555.0,AF,MW,MW-BL,Blantyre,yes,BLZ
30835,FWCM,small_airport,Club Makokola Airport,-14.306483,35.131477,1587.0,AF,MW,MW-MG,Club Makokola,no,CMK
30602,FWDW,medium_airport,Dwangwa Airport,-12.517527,34.131877,1605.0,AF,MW,MW-NK,Dwangwa,no,DWA
3016,FWKA,medium_airport,Karonga Airport,-9.953571,33.893264,1765.0,AF,MW,MW-KR,Karonga,no,KGJ
3017,FWKG,small_airport,Kasungu Airport,-13.0146,33.468601,3470.0,AF,MW,MW-KS,Kasungu,no,KBQ
3018,FWKI,large_airport,Kamuzu International Airport,-13.7894,33.780998,4035.0,AF,MW,MW-LI,Lumbadzi,yes,LLW
31826,FWLK,small_airport,Likoma Island Airport,-12.079787,34.736253,1600.0,AF,MW,MW-LK,Likoma Island,no,LIX
31998,FWMY,small_airport,Monkey Bay Airport,-14.0836000443,34.9197006226,1580.0,AF,MW,MW-MG,Monkey Bay,no,MYZ
31833,FWSM,small_airport,Salima Airport,-13.755893,34.584188,1688.0,AF,MW,MW-SA,Salima,no,LMB
3020,FWUU,medium_airport,Mzuzu Airport,-11.4447,34.011799,4115.0,AF,MW,MW-MZ,Mzuzu,no,ZZU
31806,FXLK,small_airport,Lebakeng Airport,-29.8908,28.6556,6000.0,AF,LS,LS-H,Lebakeng,no,LEF
30070,FXLR,small_airport,Leribe Airport,-28.8556,28.052799,5350.0,AF,LS,LS-C,Leribe,no,LRB
31808,FXLS,small_airport,Lesobeng Airport,-29.755583,28.357054,7130.0,AF,LS,LS-F,Lesobeng,no,LES
31285,FXMA,small_airport,Matsaile Airport,-29.840562,28.77668,6200.0,AF,LS,LS-K,Matsaile,no,MSG
30097,FXMF,small_airport,Mafeteng Airport,-29.8011,27.243601,5350.0,AF,LS,LS-E,Mafeteng,no,MFC
30149,FXMK,small_airport,Mokhotlong Airport,-29.281799,29.0728,7200.0,AF,LS,LS-J,Mokhotlong,no,MKH
3022,FXMM,large_airport,Moshoeshoe I International Airport,-29.456277,27.554456,5348.0,AF,LS,LS-A,Maseru(Mazenod),yes,MSU
32035,FXNK,small_airport,Nkaus Airport,-30.021699905396,28.196899414062,5621.0,AF,LS,LS-F,Nkaus,no,NKU
32151,FXPG,small_airport,Pelaneng Airport,-29.088056,28.497222,7200.0,AF,LS,LS-C,Pelaneng,no,PEL
32557,FXQG,small_airport,Quthing Airport,-30.407499,27.6933,5350.0,AF,LS,LS-G,Quthing,no,UTG
30309,FXQN,small_airport,Qacha's Nek Airport,-30.1117,28.6719,6100.0,AF,LS,LS-H,Qacha's Nek,no,UNE
30404,FXSH,small_airport,Sehonghong Airport,-29.731088,28.767945,6500.0,AF,LS,LS-K,Sehonghong,no,SHK
32317,FXSK,small_airport,Sekakes Airport,-30.0389,28.3703,5700.0,AF,LS,LS-H,Sekakes,no,SKQ
30405,FXSM,small_airport,Semonkong Airport,-29.8386,28.059999,7200.0,AF,LS,LS-A,Semonkong,no,SOK
32298,FXSS,small_airport,Seshutes Airport,-29.267599,28.552299,7000.0,AF,LS,LS-C,Seshutes,no,SHZ
32442,FXTA,small_airport,Thaba-Tseka Airport,-29.5228,28.615801,7500.0,AF,LS,LS-K,Thaba-Tseka,no,THB
32453,FXTK,small_airport,Tlokoeng Airport,-29.233,28.882999,7000.0,AF,LS,LS-J,Tlokoeng,no,TKO
315385,FYAA,small_airport,Ai-Ais Airport,-27.995,17.5966,2000.0,AF,NA,NA-KA,Ai-Ais,no,AIW
3024,FYAR,medium_airport,Arandis Airport,-22.461875,14.979322,1905.0,AF,NA,NA-ER,Arandis,no,ADI
29555,FYGB,small_airport,Gobabis Airport,-22.5044,18.973101,4731.0,AF,NA,NA-OH,Gobabis,no,GOG
3026,FYGF,medium_airport,Grootfontein Airport,-19.6022,18.1227,4636.0,AF,NA,NA-OD,Grootfontein,no,GFY
312717,FYHI,small_airport,Halali Airport,-19.0285,16.4585,3639.0,AF,NA,NA-OT,Halali,yes,HAL
312737,FYKB,small_airport,Karasburg Airport,-28.0297,18.7385,3275.0,AF,NA,NA-KA,Karasburg,no,KAS
3027,FYKM,medium_airport,Katima Mulilo Airport,-17.634258,24.176688,3144.0,AF,NA,NA-CA,Mpacha,yes,MPA
3028,FYKT,medium_airport,Keetmanshoop Airport,-26.539801,18.111401,3506.0,AF,NA,NA-KA,Keetmanshoop,no,KMP
